Wavelength[nm],T% at AOI 0 deg
413.5,0.001703299349
413,0.001714072772
412.5,0.001925398596
412,0.001433452009
411.5,0.0007784414338
411,0.0003812703362
410.5,0.00036744721
410,0.0002395053161
409.5,0.0003972077975
409,-0.0001778703154
408.5,0.000115967865
408,-0.0001100120135
407.5,2.70E-05
407,0.0002143063903
406.5,4.59E-05
406,3.94E-05
405.5,0.0003544015635
405,3.93E-05
404.5,0.0001490975701
404,8.41E-05
403.5,-0.0001935660694
403,2.57E-06
402.5,2.29E-05
402,0.0001251192152
401.5,-1.46E-05
401,0.0002895929501
400.5,-1.98E-05
400,3.49E-05
399.5,-0.0001494009921
399,1.31E-06
398.5,-0.0001915537432
398,-0.0001749724906
397.5,1.09E-05
397,-3.73E-05
396.5,-7.39E-05
396,-9.75E-05
395.5,-1.67E-05
395,-1.89E-05
394.5,-6.80E-05
394,2.19E-05
393.5,-7.84E-06
393,-0.0001361963514
392.5,-5.13E-05
392,0.0003832540242
391.5,0.0002440270182
391,0.0002222760086
390.5,-0.0001304167527
390,-6.87E-05
389.5,0.0001133871046
389,-8.68E-05
388.5,7.13E-05
388,7.87E-05
387.5,-2.88E-05
387,-9.49E-05
386.5,0.0001544120023
386,-9.85E-05
385.5,-9.32E-06
385,-4.66E-06
384.5,0.0001200910992
384,0.000355046388
383.5,0.000447356666
383,0.0004754207039
382.5,0.0006015563849
382,0.0008113489603
381.5,0.0008512833156
381,0.001041802578
380.5,0.0007944309036
380,0.001016296563
379.5,0.0003572552814
379,5.37E-05
378.5,7.90E-05
378,6.36E-05
377.5,-9.61E-05
377,-3.39E-05
376.5,-5.89E-05
376,1.12E-05
375.5,7.47E-05
375,0.0001911106228
374.5,0.0001998345688
374,0.0003735838982
373.5,0.0004771367821
373,0.0001687439944
372.5,0.0002514156804
372,0.0005358042545
371.5,0.0005785693065
371,0.0002746464161
370.5,0.0003221134248
370,0.0006314878119
369.5,0.0001881490316
369,7.86E-06
368.5,2.56E-05
368,-0.0001259046403
367.5,7.64E-05
367,3.79E-05
366.5,0.0002865155111
366,0.0001968819852
365.5,0.0001632315689
365,4.63E-05
364.5,0.0001779334998
364,-5.29E-05
363.5,0.000273745798
363,1.30E-05
362.5,0.0003873419191
362,-5.62E-05
361.5,-7.92E-05
361,-0.0002189593215
360.5,0.0002904438006
360,0.0003028113279
359.5,0.0001547901047
359,0.0002871592005
358.5,0.0001578952797
358,0.0001149137461
357.5,-0.0001060380891
357,0.0001102889291
356.5,7.15E-05
356,8.45E-06
355.5,7.21E-05
355,-0.0001209672046
354.5,4.50E-06
354,5.02E-05
353.5,0.0001852855348
353,0.0002005957649
352.5,-7.53E-05
352,-0.0001709159405
351.5,-1.56E-05
351,8.96E-05
350.5,5.64E-05
350,0.0002170807129
349.5,-0.0002173263347
349,0.0001452633733
348.5,-9.54E-05
348,-2.52E-05
347.5,-5.89E-05
347,-3.61E-05
346.5,9.45E-06
346,-8.16E-06
345.5,0.0001710740034
345,-7.46E-05
344.5,-0.0001992373727
344,2.90E-05
343.5,3.27E-05
343,0.0001886955433
342.5,-9.71E-06
342,-0.000150004751
341.5,0.0002090370836
341,-7.56E-05
340.5,-1.80E-06
340,2.68E-05
339.5,-3.79E-05
339,-7.14E-05
338.5,-1.09E-05
338,0.0001860043267
337.5,-0.0001316485577
337,8.77E-05
336.5,6.91E-06
336,-1.92E-05
335.5,-8.74E-05
335,-3.19E-05
334.5,0.0001187676826
334,-2.36E-05
333.5,-0.0003032994282
333,-0.0001970918966
332.5,-8.03E-05
332,-3.88E-05
331.5,0.0001141298853
331,-6.83E-05
330.5,-6.78E-05
330,0.0001766490459
329.5,-7.86E-05
329,0.0001283756283
328.5,0.0001949778671
328,-1.56E-05
327.5,5.52E-05
327,-2.61E-05
326.5,0.0001645041484
326,3.12E-05
325.5,2.36E-06
325,1.01E-05
324.5,-0.0001080414077
324,8.98E-05
323.5,7.45E-05
323,0.0001282864687
322.5,-0.000146507402
322,1.07E-05
321.5,0.0001397119777
321,-4.16E-05
320.5,-3.87E-05
320,2.56E-05
319.5,0.0001338935544
319,-0.0002029111056
318.5,-3.82E-05
318,6.36E-05
317.5,1.56E-05
317,-1.69E-05
316.5,7.14E-05
316,7.59E-05
315.5,6.20E-05
315,-0.0001190220355
314.5,0.0001408656681
314,-1.34E-06
313.5,-0.000108204913
313,-1.50E-05
312.5,1.29E-05
312,0.0001282885933
311.5,8.06E-05
311,0.0001660510898
310.5,-6.20E-05
310,-7.72E-05
309.5,0.0002287293901
309,3.17E-05
308.5,1.96E-05
308,0.0001275161922
307.5,-0.0002567642368
307,0.0003008373023
306.5,4.16E-05
306,5.38E-06
305.5,-4.70E-05
305,7.20E-05
304.5,0.0002124775347
304,0.0001318108552
303.5,-0.0001702800946
303,0.0001524946711
302.5,1.90E-05
302,-9.02E-05
301.5,3.40E-05
301,3.07E-05
300.5,0.0001350850507
300,3.96E-05
