Wavelength[nm],T% at AOI 0 deg
717.5,99.46925354
717,99.45561218
716.5,99.53039551
716,99.56479645
715.5,99.61647034
715,99.66514587
714.5,99.60353088
714,99.56798553
713.5,99.58062744
713,99.53862
712.5,99.49511719
712,99.52012634
711.5,99.51609039
711,99.41417694
710.5,99.34654999
710,99.33158875
709.5,99.31789398
709,99.29516602
708.5,99.19674683
708,99.10832977
707.5,99.02932739
707,99.01000214
706.5,98.95941925
706,98.9629364
705.5,98.89191437
705,98.90164948
704.5,99.07115936
704,99.10787201
703.5,99.19194031
703,99.31620789
702.5,99.42247009
702,99.42791748
701.5,99.1879425
701,98.55095673
700.5,97.4389267
700,95.61476898
699.5,92.71568298
699,88.79353333
698.5,83.62730408
698,77.3039856
697.5,70.04044342
697,62.07670593
696.5,53.92375183
696,45.92866898
695.5,38.47690582
695,31.79295731
694.5,25.9072876
694,21.05448914
693.5,17.01757813
693,13.68059254
692.5,11.04724026
692,8.929502487
691.5,7.200230122
691,5.860498905
690.5,4.794141769
690,3.913734913
689.5,3.224145889
689,2.661512375
688.5,2.206766605
688,1.834459543
687.5,1.528002739
687,1.277905226
686.5,1.068226695
686,0.8939244747
685.5,0.750218749
685,0.6281870604
684.5,0.5281239152
684,0.4446521997
683.5,0.3715119958
683,0.3135392368
682.5,0.2632930577
682,0.2206861079
681.5,0.1858061254
681,0.1572438926
680.5,0.131954968
680,0.1117679328
679.5,0.09454616904
679,0.08007929474
678.5,0.0679230988
678,0.05851403624
677.5,0.04977490753
677,0.04276671261
676.5,0.03695116937
676,0.03204106539
675.5,0.02796636522
675,0.02452783287
674.5,0.02173404768
674,0.01908491924
673.5,0.0170067139
673,0.01475757454
672.5,0.01354228891
672,0.01242903713
671.5,0.01107434463
671,0.009903878905
670.5,0.00912840385
670,0.008254523389
669.5,0.007574127056
669,0.006905248389
668.5,0.006196326111
668,0.006080398336
667.5,0.005649535451
667,0.005018058233
666.5,0.004651450552
666,0.004277894739
665.5,0.00376659329
665,0.003313048277
664.5,0.003238997655
664,0.002798909787
663.5,0.002520784503
663,0.002408965258
662.5,0.001947289682
662,0.001711534802
661.5,0.001568757347
661,0.001342515461
660.5,0.001157959457
660,0.001122570713
659.5,0.0008852277533
659,0.0006766819279
658.5,0.0007297545671
658,0.0007943570381
657.5,0.0005828092108
657,0.0005278666504
656.5,0.0005071643391
656,0.0004577470536
655.5,0.0003585236846
655,0.0004563131952
654.5,0.0005506965681
654,0.0002650942188
653.5,0.0004076223413
653,0.0003549985995
652.5,0.0001656836394
652,0.0003467265633
651.5,0.0002956450626
651,0.0003701461828
650.5,0.0003256592026
650,0.0001573218469
649.5,0.000436343631
649,0.0003644512908
648.5,0.0002723619109
648,0.0003336609516
647.5,0.0004093768366
647,0.0001165922658
646.5,0.0001654648659
646,0.0003115637228
645.5,0.0001540507801
645,0.0001041091891
644.5,-3.57E-05
644,0.0004517768102
643.5,0.0003548272653
643,4.44E-05
642.5,5.58E-05
642,5.35E-05
641.5,0.0001091578961
641,-0.0001441581553
640.5,-3.26E-05
640,-0.0001063086893
639.5,0.0001033420267
639,0.0001028008555
638.5,0.0002565083269
638,-0.0001109198711
637.5,0.0002310563286
637,9.06E-05
636.5,-9.76E-05
636,0.0001096291744
635.5,-0.0001618063834
635,-0.0001406625088
634.5,-0.000208291749
634,0.0003421802539
633.5,0.0001605508296
633,3.27E-05
632.5,4.93E-05
632,5.27E-05
631.5,2.13E-05
631,-2.22E-05
630.5,0.0001438867766
630,0.0001072323357
629.5,-5.84E-05
629,0.0002288908727
628.5,0.0001995809434
628,7.66E-05
627.5,3.59E-05
627,2.59E-05
626.5,0.0002669781097
626,0.0001110526937
625.5,8.36E-05
625,2.88E-05
624.5,0.0001074130196
624,5.91E-05
623.5,-6.37E-05
623,-3.87E-06
622.5,0.0003391066566
622,2.03E-05
621.5,0.0001708914497
621,0.0001321398304
620.5,5.94E-05
620,-0.0002518526744
619.5,0.000124430866
619,-6.53E-06
618.5,-1.98E-05
618,-0.0001559419325
617.5,3.42E-05
617,-7.73E-05
616.5,-1.65E-05
616,4.98E-05
615.5,0.00015684549
615,-0.0001406162773
614.5,-0.0001593748602
614,-8.65E-05
613.5,1.57E-05
613,7.90E-05
612.5,9.62E-05
612,-5.40E-05
611.5,9.01E-05
611,2.00E-05
610.5,4.64E-05
610,7.53E-05
609.5,0.0001376182336
609,-4.58E-05
608.5,-4.65E-06
608,5.93E-05
607.5,0.0001924665121
607,0.0001203876091
606.5,-1.33E-06
606,3.40E-05
605.5,2.62E-05
605,-0.0001584844576
604.5,-6.13E-05
604,0.0001560685341
603.5,-8.84E-05
603,-0.0001752511889
602.5,4.30E-05
602,8.30E-05
601.5,4.92E-05
601,7.85E-05
600.5,-4.10E-06
600,7.99E-05
599.5,0.0003010079672
599,-0.0002291390701
598.5,0.0001682262809
598,0.0001817702869
597.5,-4.74E-05
597,0.0001574673515
596.5,-2.37E-05
596,-5.43E-05
595.5,-7.18E-05
595,0.0001230048074
594.5,-0.000273081183
594,-2.96E-05
593.5,0.0002515387314
593,-0.0001759909355
592.5,2.67E-05
592,0.0001579445525
591.5,-0.000167049031
591,-0.0002178597497
590.5,3.00E-05
590,9.53E-05
589.5,-3.85E-05
589,9.42E-05
588.5,-1.93E-06
588,0.0002140165016
587.5,-0.00013873227
587,8.77E-05
586.5,-0.0001576894574
586,-1.85E-05
585.5,-0.0001576338545
585,-0.0001532925817
584.5,0.0002132157097
584,0.0001753446268
583.5,-5.34E-05
583,8.98E-05
582.5,-4.19E-05
582,-6.60E-05
581.5,5.42E-05
581,3.11E-05
580.5,0.0001205949593
580,0.0001582030964
579.5,4.53E-05
579,0.0002355479664
578.5,-0.0002001098619
578,5.26E-05
577.5,-0.0001660708222
577,-0.0002454362693
576.5,-0.000108867629
576,-0.000327801914
575.5,-0.0003070434614
575,-0.0001487551635
574.5,8.36E-07
574,-3.72E-05
573.5,0.0002318730985
573,-0.0001755710691
572.5,-1.37E-05
572,-7.08E-05
571.5,7.74E-05
571,-0.0003262882237
570.5,-0.000127289255
570,-7.65E-05
569.5,2.88E-05
569,0.0001204158471
568.5,-7.51E-05
568,-0.0001472389122
567.5,-0.0001814263378
567,-3.41E-05
566.5,-1.86E-06
566,-3.18E-05
565.5,0.0001775805285
565,1.30E-05
564.5,0.0001324447367
564,1.36E-05
563.5,-1.85E-06
563,-0.0001708763593
562.5,-0.0001764572517
562,-0.0001349246741
561.5,-0.0002220208698
561,1.30E-06
560.5,1.27E-05
560,0.0001992600155
559.5,0.0001072911473
559,7.63E-05
558.5,-4.10E-05
558,-0.0001968799334
557.5,4.09E-05
557,0.0001218988837
556.5,8.60E-05
556,-7.65E-05
555.5,-7.47E-05
555,-7.83E-05
554.5,0.0001225258893
554,2.64E-05
553.5,7.49E-05
553,-4.29E-05
552.5,-5.32E-05
552,-0.0001110990779
551.5,-0.000116440664
551,2.25E-05
550.5,5.31E-05
550,0.0001041198993
549.5,-0.0001287723862
549,9.27E-05
548.5,0.0001230723283
548,-2.01E-05
547.5,0.0001196196681
547,-1.99E-06
546.5,-1.81E-05
546,0.0001575757196
545.5,9.36E-05
545,0.0001045354147
544.5,-0.0001415630395
544,2.82E-05
543.5,-0.0001563558762
543,1.81E-05
542.5,9.96E-06
542,-1.19E-05
541.5,-3.26E-05
541,1.63E-05
540.5,0.0002894373902
540,0.0001307454077
