Wavelength[nm],T% at AOI 0 deg
895,0.006048412994
894.5,0.00472014118
894,0.00549785886
893.5,7.16E-05
893,0.006035825703
892.5,0.003873065813
892,0.004422612488
891.5,0.002986467909
891,0.006113607436
890.5,0.001463878201
890,0.003810252994
889.5,0.001994887367
889,0.003071640851
888.5,0.004729045555
888,0.004053440876
887.5,0.003815565724
887,0.0008362579392
886.5,0.002545658033
886,0.002748594619
885.5,0.001973276492
885,0.002358343452
884.5,0.0006177068572
884,0.001839787699
883.5,0.0009731969913
883,0.001162124216
882.5,0.002419826575
882,0.001982254675
881.5,0.00174296624
881,0.001137455343
880.5,0.001435510698
880,0.002378263511
879.5,0.001234956551
879,0.0006523153279
878.5,0.001568230451
878,0.001135406783
877.5,0.001384968054
877,0.0005079006078
876.5,0.001443719841
876,0.0008913066122
875.5,0.0005961511051
875,0.001540266909
874.5,0.0002725940139
874,0.0009590743575
873.5,0.0006040940061
873,0.0009167218232
872.5,0.0006344386493
872,0.0006566753727
871.5,0.0001733439713
871,0.0001471038559
870.5,0.0003441755543
870,0.000191053623
869.5,0.0006629790878
869,0.0005482157576
868.5,0.0006746100262
868,0.000283028261
867.5,-6.98E-05
867,0.0001681653666
866.5,0.0002045130241
866,0.0002711169655
865.5,0.0006011876976
865,0.0002861476387
864.5,0.0003920862509
864,0.0003010781656
863.5,0.0003385499876
863,5.75E-06
862.5,0.0003150312405
862,0.0003126573574
861.5,0.0001965237461
861,1.20E-05
860.5,-0.0001947043493
860,0.0003604430822
859.5,0.0001385042706
859,-9.08E-05
858.5,-0.0001819364843
858,0.0001690162608
857.5,0.0002143908932
857,0.0001472036674
856.5,0.0003409877245
856,0.0004328740179
855.5,0.0004562989052
855,0.0004471168213
854.5,8.59E-05
854,-4.16E-07
853.5,-8.99E-05
853,-8.57E-05
852.5,-9.28E-05
852,-1.96E-05
851.5,0.0001506675617
851,0.0002816010383
850.5,9.77E-05
850,-4.35E-05
849.5,-0.0001551181485
849,0.0005968333571
848.5,6.00E-05
848,1.61E-05
847.5,3.32E-05
847,0.0002286594972
846.5,6.75E-05
846,-0.0003165938251
845.5,0.0002562041045
845,-8.68E-05
844.5,2.63E-05
844,1.05E-05
843.5,-0.0003900319862
843,0.000454728608
842.5,3.76E-05
842,-0.0001653433137
841.5,0.0002774436434
841,-5.92E-05
840.5,0.0001980038214
840,-4.86E-05
839.5,-0.000147428349
839,0.0001218417165
838.5,2.92E-06
838,0.0002450951433
837.5,9.41E-05
837,0.0001513623283
836.5,-0.0005054976791
836,0.0005152801168
835.5,7.79E-05
835,-8.80E-05
834.5,0.0003433808743
834,-0.0001267691987
833.5,0.0003409436613
833,0.0001651616767
832.5,-1.41E-05
832,3.77E-05
831.5,-1.04E-05
831,0.0001722443412
830.5,-0.0005341093638
830,0.0002115946263
829.5,0.0001984964183
829,-3.95E-05
828.5,0.0002431320318
828,0.0002202105825
827.5,0.0001546836575
827,-0.0002977834665
826.5,0.0004441865603
826,-5.47E-05
825.5,9.57E-06
825,0.0002129082568
824.5,-4.61E-05
824,0.0002207794751
823.5,0.0001268265623
823,8.64E-05
822.5,-1.88E-05
822,-0.0003264916013
821.5,0.0004563670664
821,-6.61E-05
820.5,4.02E-05
820,-7.69E-05
819.5,7.85E-05
819,0.0001950774022
818.5,-0.0001480627107
818,-0.0001361037284
817.5,-0.0002173625253
817,6.26E-05
816.5,3.37E-06
816,8.50E-05
815.5,-0.0001958736684
815,0.0001526697743
814.5,-0.0005618197611
814,0.0002059050603
813.5,0.0005347639672
813,6.31E-05
812.5,0.0001611251209
812,-0.0001085974654
811.5,4.66E-05
811,9.87E-05
810.5,-0.0002811934683
810,-0.0001607804588
809.5,0.0001839695178
809,-0.0001512907911
808.5,0.0003147702373
808,0.0001135610873
807.5,0.0001323634206
807,-0.0001517512865
806.5,0.0004062899388
806,-9.90E-05
805.5,-0.000118011747
805,0.0002249008103
804.5,0.0001915191388
804,0.0001408285461
803.5,-0.0003427643678
803,0.0001321616146
802.5,7.03E-05
802,0.0001509419671
801.5,0.0003544858482
801,0.0001512646704
800.5,8.70E-05
800,3.50E-05
799.5,-0.0002104789019
799,8.24E-05
798.5,4.18E-05
798,-6.10E-05
797.5,-0.0002019929234
797,1.53E-05
796.5,9.15E-05
796,0.0002304164373
795.5,0.0002014602651
795,7.23E-05
794.5,0.0004279293062
794,0.0003100838221
793.5,0.000156897906
793,-3.68E-05
792.5,1.44E-05
792,-1.13E-05
791.5,-0.000365725602
791,0.0005214271368
790.5,-2.04E-05
790,3.87E-05
789.5,0.0001514721662
789,9.96E-05
788.5,4.54E-05
788,0.0002932715288
787.5,0.0001702578011
787,3.97E-05
786.5,0.000146211285
786,-7.44E-05
785.5,0.0001192727577
785,0.0004998331424
784.5,0.0001508108835
784,0.0001243370352
783.5,5.36E-05
783,2.40E-05
782.5,0.0001394231076
782,0.0002545679745
781.5,0.000119083561
781,-6.87E-05
780.5,0.0001067521225
780,0.0002589404758
779.5,0.0003314084315
779,0.000122106343
778.5,-0.0001209075781
778,0.0001090566002
777.5,7.53E-05
777,0.0001493562595
776.5,8.75E-05
776,-4.16E-05
775.5,0.0002095993113
775,0.0001223439904
774.5,-1.98E-05
774,8.14E-05
773.5,6.51E-05
773,0.0002006021823
772.5,-0.0001633293141
772,-3.27E-05
771.5,2.79E-05
771,1.04E-05
770.5,0.000517082226
770,0.0003953938722
769.5,0.0002925523731
769,0.0001086456905
768.5,-8.61E-05
768,-8.45E-05
767.5,0.0001021480348
767,-0.0001129511002
766.5,-0.0001096386113
766,-0.0001457489561
765.5,2.99E-05
765,-0.0003003126767
764.5,0.0004152216716
764,2.84E-05
763.5,0.0005753267906
763,-0.0001488765411
762.5,0.0001368090743
762,-0.000499266549
761.5,0.0002072169736
761,0.0002349220886
760.5,7.85E-05
760,-9.68E-05
759.5,0.0001733739191
759,0.0001157177539
758.5,5.98E-05
758,0.0003580269404
757.5,0.0001471840951
757,0.0001874033624
756.5,-0.0001193588687
756,-6.84E-05
755.5,-0.0002666345972
755,2.70E-05
754.5,0.0005773472949
754,-0.0001742861205
753.5,2.79E-05
753,0.0001374087879
752.5,1.23E-05
752,-0.0002130150679
751.5,0.000234207575
751,6.20E-05
750.5,4.85E-05
750,-3.29E-05
749.5,5.11E-06
749,-0.0001058527923
748.5,0.0002583881142
748,-0.0002159185824
747.5,5.23E-05
747,2.90E-06
746.5,-5.99E-05
746,0.0001391249389
745.5,4.52E-05
745,-6.57E-05
744.5,0.0001468399423
744,3.47E-05
743.5,-9.12E-06
743,0.0002643018379
742.5,-0.0001822433987
742,0.000438468036
741.5,-0.000132692745
741,4.76E-05
740.5,0.0002812349412
740,0.0001451293647
739.5,-0.0002079890255
739,2.36E-05
738.5,0.0002481748525
738,-2.65E-05
737.5,3.50E-06
737,0.0002367994457
736.5,-4.08E-05
736,3.84E-05
735.5,2.52E-05
735,1.97E-05
734.5,0.0002953333606
734,0.0001507397246
733.5,4.93E-05
733,0.0002608613577
732.5,5.13E-05
732,-9.04E-05
731.5,5.73E-05
731,1.48E-05
730.5,0.0002491991618
730,0.0001165071444
729.5,0.0001070733779
729,0.0001769254304
728.5,1.98E-05
728,0.0001957461063
727.5,0.0001668305777
727,8.90E-05
726.5,0.0001495449542
726,0.0001269779168
725.5,2.66E-05
725,0.0002036054648
724.5,0.0002344621898
724,-1.55E-05
723.5,0.0001460560452
723,0.0001705356408
722.5,8.35E-05
722,-0.0001611756888
721.5,0.0004307552008
721,-1.23E-06
720.5,8.49E-05
720,0.0002160720032
719.5,0.0002297837927
719,0.0002175839181
718.5,-0.0001075071195
718,0.0005021171528
717.5,0.0003535090655
717,0.0002562892041
716.5,0.0005976262037
716,0.0002225317585
715.5,0.0004179708776
715,0.000168169121
714.5,0.0002781714429
714,0.0004544674885
713.5,0.0002930023475
713,0.0005200708401
712.5,0.0004842711787
712,0.0003321703989
711.5,0.0005230244715
711,0.0004556211061
710.5,0.0003680550726
710,0.0005337371258
709.5,0.0005988407065
709,0.0006119730533
708.5,0.0004359568702
708,0.001062489697
707.5,0.0005248860689
707,0.0008244086639
706.5,0.0009134675493
706,0.001161339926
705.5,0.001382999704
705,0.001387668424
704.5,0.001884259051
704,0.00198755227
703.5,0.002045376226
703,0.002282881644
702.5,0.002515902743
702,0.002843354596
701.5,0.002899870975
701,0.003530808259
700.5,0.003816231387
700,0.004307901487
699.5,0.004970029462
